"doc_id"	"paragraph_id"	"sentence_id"	"sentence"	"token_id"	"token"	"lemma"	"upos"	"xpos"	"feats"	"head_token_id"	"dep_rel"	"deps"	"misc"
"1561"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"23"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"1562"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"24"	"стеньга"	"стеньг"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1563"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"25"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1564"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"26"	"крюйс-стеньга"	"крюйс-стеньг"	"NOUN"	NA	"Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1565"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"27"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1566"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"1"	"Стопор"	"Стопор"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1567"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1568"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"3"	"приспособление"	"приспособление"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1569"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"4"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1570"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"5"	"которым"	"который"	"PRON"	NA	"Case=Ins"	NA	NA	NA	NA
"1571"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"6"	"останавливают"	"останавливать"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act"	NA	NA	NA	NA
"1572"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"7"	"движение"	"движение"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1573"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"8"	"снасти"	"снасть"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1574"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"9"	"или"	"или"	"CCONJ"	NA	NA	NA	NA	NA	NA
"1575"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"10"	"якорной"	"якорный"	"ADJ"	NA	"Case=Gen|Degree=Pos|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1576"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"11"	"цепи"	"цепь"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1577"	"doc1"	1	114	"Стопор - приспособление, которым останавливают движение снасти или якорной цепи."	"12"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1578"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"1"	"Т"	"тонна"	"NOUN"	NA	"Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpacesAfter=\n"
"1579"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"2"	"Такелаж"	"Такелаж"	"PROPN"	NA	"Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1580"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"3"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1581"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"4"	"общее"	"общий"	"ADJ"	NA	"Case=Nom|Degree=Pos|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1582"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"5"	"наименование"	"наименование"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1583"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"6"	"всех"	"весь"	"DET"	NA	"Case=Gen|Number=Plur"	NA	NA	NA	NA
"1584"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"7"	"тросовых"	"тросовый"	"ADJ"	NA	"Case=Gen|Degree=Pos|Number=Plur"	NA	NA	NA	NA
"1585"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"8"	"снастей"	"снасть"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1586"	"doc1"	1	115	"Т Такелаж - общее наименование всех тросовых снастей."	"9"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	NA
"1587"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"1"	"Мачты"	"мачта"	"NOUN"	NA	"Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur"	NA	NA	NA	NA
"1588"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"2"	"и"	"и"	"CCONJ"	NA	NA	NA	NA	NA	NA
"1589"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"3"	"рангоут"	"рангоут"	"VERB"	NA	"Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act"	NA	NA	NA	NA
"1590"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"4"	"удерживаются"	"удерживать"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid"	NA	NA	NA	NA
"1591"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"5"	"на"	"на"	"ADP"	NA	NA	NA	NA	NA	NA
"1592"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"6"	"своих"	"свой"	"DET"	NA	"Case=Loc|Number=Plur"	NA	NA	NA	NA
"1593"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"7"	"местах"	"место"	"NOUN"	NA	"Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur"	NA	NA	NA	NA
"1594"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"8"	"стоячим"	"стоячить"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act"	NA	NA	NA	NA
"1595"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"9"	"такелажем"	"такелаж"	"ADV"	NA	"Degree=Pos"	NA	NA	NA	"SpaceAfter=No"
"1596"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"10"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1597"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"11"	"паруса"	"парус"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1598"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"12"	"управляются"	"управлять"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass"	NA	NA	NA	NA
"1599"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"13"	"бегучим"	"бегучий"	"ADJ"	NA	"Case=Ins|Degree=Pos|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1600"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"14"	"такелажем"	"такелаж"	"NOUN"	NA	"Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1601"	"doc1"	1	116	"Мачты и рангоут удерживаются на своих местах стоячим такелажем, паруса управляются бегучим такелажем."	"15"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1602"	"doc1"	1	117	"Тендер - небольшое одномачтовое мореходное судно, несущее дозорную и посыльную службу."	"1"	"Тендер"	"тендер"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
